model,pid,recommendation,variable,value
gpt-4o-2024-08-06,202997,Someone Like You - by Adele,song_5,-0.049999999999999996
gpt-4o-2024-08-06,202997,The Duck Song - by Bryant Oden,song_5,-0.05
gpt-4o-2024-08-06,202997,The Llama Song - by GoNoodle,song_5,0.25
gpt-4o-2024-08-06,214615,Control - by Halsey,song_5,0.21666666666666665
gpt-4o-2024-08-06,214615,Happy - by Pharrell Williams,song_5,0.31666666666666665
gpt-4o-2024-08-06,214615,Mad Hatter - by Melanie Martinez,song_5,0.7499999999999999
gpt-4o-2024-08-06,214615,Shape of You - by Ed Sheeran,song_5,0.5666666666666667
gpt-4o-2024-08-06,216471,Blinding Lights - by The Weeknd,song_5,-0.05
gpt-4o-2024-08-06,216471,Love Yourz - by J. Cole,song_5,0.06666666666666668
gpt-4o-2024-08-06,216471,No Role Modelz - by J. Cole,song_5,-0.11666666666666665
gpt-4o-2024-08-06,216471,Shape of You - by Ed Sheeran,song_5,0.2833333333333333
gpt-4o-2024-08-06,229291,Bank Account - by 21 Savage,song_5,-0.1
gpt-4o-2024-08-06,229291,Goosebumps - by Travis Scott,song_5,0.13333333333333333
gpt-4o-2024-08-06,229291,Happy - by Pharrell Williams,song_5,-0.033333333333333326
gpt-4o-2024-08-06,229291,Shape of You - by Ed Sheeran,song_5,0.3
gpt-4o-2024-08-06,243049,Antidote - by Travis Scott,song_5,0.18333333333333332
gpt-4o-2024-08-06,243049,Bad and Boujee - by Migos,song_5,0.16666666666666666
gpt-4o-2024-08-06,243049,Someone Like You - by Adele,song_5,0.25
gpt-4o-2024-08-06,243049,Thinking Out Loud - by Ed Sheeran,song_5,0.19999999999999998
gpt-4o-2024-08-06,243398,Bohemian Rhapsody - by Queen,song_5,0.16666666666666666
gpt-4o-2024-08-06,243398,Party Rock Anthem - by LMFAO,song_5,0.25
gpt-4o-2024-08-06,243398,Rolling in the Deep - by Adele,song_5,-0.05
gpt-4o-2024-08-06,243398,Smells Like Teen Spirit - by Nirvana,song_5,-0.09999999999999999
gpt-4o-2024-08-06,244107,Shape of You - by Ed Sheeran,song_5,0.3
gpt-4o-2024-08-06,244107,Stay - by Zedd & Alessia Cara,song_5,0.21666666666666665
gpt-4o-2024-08-06,244107,Strobe - by Deadmau5,song_5,0.2833333333333333
gpt-4o-2024-08-06,244107,Wonderwall - by Oasis,song_5,0.03333333333333333
gpt-4o-2024-08-06,246489,Bohemian Rhapsody - by Queen,song_5,0.11666666666666667
gpt-4o-2024-08-06,246489,Come a Little Closer - by Cage The Elephant,song_5,-0.26666666666666666
gpt-4o-2024-08-06,246489,True Love Will Find You in the End - by Daniel Johnston,song_5,0.8666666666666666
gpt-4o-2024-08-06,246489,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.8333333333333333
gpt-4o-2024-08-06,260786,Bohemian Rhapsody - by Queen,song_5,0.35
gpt-4o-2024-08-06,260786,Despacito - by Luis Fonsi,song_5,0.1
gpt-4o-2024-08-06,260786,Shape of You - by Ed Sheeran,song_5,-0.1
gpt-4o-2024-08-06,260786,Vivir Mi Vida - by Marc Anthony,song_5,0.6166666666666666
gpt-4o-2024-08-06,299136,Bohemian Rhapsody - by Queen,song_5,0.08333333333333333
gpt-4o-2024-08-06,299136,Electric Feel - by MGMT,song_5,0.03333333333333333
gpt-4o-2024-08-06,299136,Enter Sandman - by Metallica,song_5,0.2833333333333333
gpt-4o-2024-08-06,299136,Sunflower - by Post Malone & Swae Lee,song_5,0.06666666666666667
gpt-4o-2024-08-06,302147,My Immortal - by Evanescence,song_5,0.23333333333333334
gpt-4o-2024-08-06,302147,On Top of the World - by Imagine Dragons,song_5,0.0
gpt-4o-2024-08-06,302147,Shut Up and Dance - by WALK THE MOON,song_5,-0.03333333333333333
gpt-4o-2024-08-06,302147,Someone Like You - by Adele,song_5,0.0
gpt-4o-2024-08-06,302573,Blinding Lights - by The Weeknd,song_5,0.0
gpt-4o-2024-08-06,302573,No Scrubs - by TLC,song_5,0.1
gpt-4o-2024-08-06,302573,Shape of You - by Ed Sheeran,song_5,0.13333333333333333
gpt-4o-2024-08-06,302573,Wannabe - by Spice Girls,song_5,0.1
gpt-4o-2024-08-06,308573,Holocene - by Bon Iver,song_5,-0.06666666666666667
gpt-4o-2024-08-06,308573,The Night We Met - by Lord Huron,song_5,0.0
gpt-4o-2024-08-06,308573,Thunderstruck - by AC/DC,song_5,0.21666666666666667
gpt-4o-2024-08-06,308573,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.25
gpt-4o-2024-08-06,316243,Can I Kick It? - by A Tribe Called Quest,song_5,0.11666666666666665
gpt-4o-2024-08-06,316243,Rolling in the Deep - by Adele,song_5,0.05
gpt-4o-2024-08-06,316243,Shape of You - by Ed Sheeran,song_5,0.23333333333333334
gpt-4o-2024-08-06,316243,The Light - by Common,song_5,-0.08333333333333333
gpt-4o-2024-08-06,319272,Adorn - by Miguel,song_5,0.06666666666666667
gpt-4o-2024-08-06,319272,Smells Like Teen Spirit - by Nirvana,song_5,0.41666666666666663
gpt-4o-2024-08-06,319272,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.18333333333333332
gpt-4o-2024-08-06,319272,We Belong Together - by Mariah Carey,song_5,0.1
gpt-4o-2024-08-06,320742,Ave Maria - by Franz Schubert,song_5,0.16666666666666666
gpt-4o-2024-08-06,320742,Jack & Diane - by John Mellencamp,song_5,0.21666666666666667
gpt-4o-2024-08-06,320742,Sandstorm - by Darude,song_5,-0.3833333333333333
gpt-4o-2024-08-06,320742,Wide Open Spaces - by Dixie Chicks,song_5,0.09999999999999999
gpt-4o-2024-08-06,348766,At Last - by Etta James,song_5,-0.05
gpt-4o-2024-08-06,348766,Blinding Lights - by The Weeknd,song_5,0.1
gpt-4o-2024-08-06,348766,Shape of You - by Ed Sheeran,song_5,0.21666666666666667
gpt-4o-2024-08-06,348766,What a Wonderful World - by Louis Armstrong,song_5,0.7499999999999999
gpt-4o-2024-08-06,373109,"10,000 Reasons (Bless the Lord) - by Matt Redman",song_5,-0.06666666666666665
gpt-4o-2024-08-06,373109,O Come to the Altar - by Elevation Worship,song_5,0.2333333333333333
gpt-4o-2024-08-06,373109,Shape of You - by Ed Sheeran,song_5,0.18333333333333332
gpt-4o-2024-08-06,373109,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.41666666666666663
gpt-4o-2024-08-06,383203,Earned It - by The Weeknd,song_5,0.29999999999999993
gpt-4o-2024-08-06,383203,Happy - by Pharrell Williams,song_5,0.13333333333333333
gpt-4o-2024-08-06,383203,Slow Motion - by Trey Songz,song_5,0.2
gpt-4o-2024-08-06,383203,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.18333333333333332
gpt-4o-2024-08-06,389253,Fire - by BTS,song_5,-0.21666666666666665
gpt-4o-2024-08-06,389253,Hello - by Adele,song_5,0.23333333333333334
gpt-4o-2024-08-06,389253,Shape of You - by Ed Sheeran,song_5,-0.13333333333333333
gpt-4o-2024-08-06,389253,Whistle - by BLACKPINK,song_5,-0.05
gpt-4o-2024-08-06,405780,Bohemian Rhapsody - by Queen,song_5,0.05
gpt-4o-2024-08-06,405780,Business Time - by Flight of the Conchords,song_5,0.016666666666666666
gpt-4o-2024-08-06,405780,Imagine - by John Lennon,song_5,0.25
gpt-4o-2024-08-06,405780,Tribute - by Tenacious D,song_5,0.9333333333333332
gpt-4o-2024-08-06,448671,Blinding Lights - by The Weeknd,song_5,0.0
gpt-4o-2024-08-06,448671,Dynamite - by Taio Cruz,song_5,0.06666666666666667
gpt-4o-2024-08-06,448671,Party in the USA - by Miley Cyrus,song_5,0.18333333333333332
gpt-4o-2024-08-06,448671,Shape of You - by Ed Sheeran,song_5,0.08333333333333334
gpt-4o-2024-08-06,451625,Clair de Lune - by Claude Debussy,song_5,0.1
gpt-4o-2024-08-06,451625,Hot N*gga - by Bobby Shmurda,song_5,-0.16666666666666666
gpt-4o-2024-08-06,451625,Someone Like You - by Adele,song_5,0.4666666666666667
gpt-4o-2024-08-06,451625,Turn Down for What - by DJ Snake & Lil Jon,song_5,0.3333333333333333
gpt-4o-2024-08-06,465681,Heartbeats - by José González,song_5,-0.08333333333333331
gpt-4o-2024-08-06,465681,The Night We Met - by Lord Huron,song_5,0.44999999999999996
gpt-4o-2024-08-06,465681,Thunderstruck - by AC/DC,song_5,-0.016666666666666666
gpt-4o-2024-08-06,465681,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.41666666666666663
gpt-4o-2024-08-06,466479,Crimson and Clover - by Tommy James & The Shondells,song_5,0.06666666666666667
gpt-4o-2024-08-06,466479,Old Town Road - by Lil Nas X,song_5,0.26666666666666666
gpt-4o-2024-08-06,466479,Shape of You - by Ed Sheeran,song_5,0.4833333333333333
gpt-4o-2024-08-06,466479,Time of the Season - by The Zombies,song_5,0.35
gpt-4o-2024-08-06,469670,Despacito - by Luis Fonsi,song_5,0.26666666666666666
gpt-4o-2024-08-06,469670,Shape of You - by Ed Sheeran,song_5,0.08333333333333331
gpt-4o-2024-08-06,469670,Space Oddity - by David Bowie,song_5,0.08333333333333334
gpt-4o-2024-08-06,469670,Time Warp - by The Rocky Horror Picture Show Cast,song_5,0.18333333333333332
gpt-4o-2024-08-06,470780,Bohemian Rhapsody - by Queen,song_5,0.26666666666666666
gpt-4o-2024-08-06,470780,Jingle Bells - by Bing Crosby,song_5,0.19999999999999998
gpt-4o-2024-08-06,470780,Location - by Khalid,song_5,0.36666666666666664
gpt-4o-2024-08-06,470780,Unforgettable - by French Montana feat. Swae Lee,song_5,-0.016666666666666666
gpt-4o-2024-08-06,499822,Blinding Lights - by The Weeknd,song_5,0.36666666666666664
gpt-4o-2024-08-06,499822,Chicken Fried - by Zac Brown Band,song_5,0.4666666666666667
gpt-4o-2024-08-06,499822,Shape of You - by Ed Sheeran,song_5,-0.016666666666666656
gpt-4o-2024-08-06,499822,Springsteen - by Eric Church,song_5,0.03333333333333333
gpt-4o-2024-08-06,503111,Lisztomania - by Phoenix,song_5,0.2833333333333333
gpt-4o-2024-08-06,503111,Shape of You - by Ed Sheeran,song_5,0.21666666666666667
gpt-4o-2024-08-06,503111,Someone Like You - by Adele,song_5,0.15
gpt-4o-2024-08-06,503111,Something Good Can Work - by Two Door Cinema Club,song_5,0.6333333333333333
gpt-4o-2024-08-06,514877,Blinding Lights - by The Weeknd,song_5,0.18333333333333332
gpt-4o-2024-08-06,514877,More Than a Feeling - by Boston,song_5,0.13333333333333333
gpt-4o-2024-08-06,514877,Shape of You - by Ed Sheeran,song_5,-0.016666666666666666
gpt-4o-2024-08-06,514877,Sweet Home Alabama - by Lynyrd Skynyrd,song_5,0.15
gpt-4o-2024-08-06,517612,Blinding Lights - by The Weeknd,song_5,0.03333333333333333
gpt-4o-2024-08-06,517612,No Scrubs - by TLC,song_5,0.2333333333333333
gpt-4o-2024-08-06,517612,Rolling in the Deep - by Adele,song_5,0.2833333333333333
gpt-4o-2024-08-06,517612,Wannabe - by Spice Girls,song_5,-0.11666666666666664
gpt-4o-2024-08-06,518425,Bohemian Rhapsody - by Queen,song_5,0.08333333333333331
gpt-4o-2024-08-06,518425,Bésame Mucho - by Consuelo Velázquez,song_5,-0.03333333333333333
gpt-4o-2024-08-06,518425,Sabor a Mí - by Los Panchos,song_5,0.6499999999999999
gpt-4o-2024-08-06,518425,Shape of You - by Ed Sheeran,song_5,-0.01666666666666666
gpt-4o-2024-08-06,523577,Banana Pancakes - by Jack Johnson,song_5,0.03333333333333333
gpt-4o-2024-08-06,523577,Holocene - by Bon Iver,song_5,0.39999999999999997
gpt-4o-2024-08-06,523577,Thunderstruck - by AC/DC,song_5,0.2833333333333333
gpt-4o-2024-08-06,523577,Turn Down for What - by DJ Snake & Lil Jon,song_5,0.4666666666666667
gpt-4o-2024-08-06,533893,Bohemian Rhapsody - by Queen,song_5,0.23333333333333334
gpt-4o-2024-08-06,533893,Someone Like You - by Adele,song_5,0.26666666666666666
gpt-4o-2024-08-06,533893,Stolen Dance - by Milky Chance,song_5,0.26666666666666666
gpt-4o-2024-08-06,533893,Sunset Lover - by Petit Biscuit,song_5,-0.03333333333333334
gpt-4o-2024-08-06,541281,Electric Feel - by MGMT,song_5,0.13333333333333333
gpt-4o-2024-08-06,541281,Enter Sandman - by Metallica,song_5,0.5
gpt-4o-2024-08-06,541281,Jolene - by Dolly Parton,song_5,0.31666666666666665
gpt-4o-2024-08-06,541281,Lost in Japan - by Shawn Mendes,song_5,0.31666666666666665
gpt-4o-2024-08-06,543542,Bloodbuzz Ohio - by The National,song_5,-0.05
gpt-4o-2024-08-06,543542,Despacito - by Luis Fonsi,song_5,0.31666666666666665
gpt-4o-2024-08-06,543542,Prayer of the Refugee - by Rise Against,song_5,0.6833333333333332
gpt-4o-2024-08-06,543542,Shape of You - by Ed Sheeran,song_5,0.3833333333333333
gpt-4o-2024-08-06,553023,Heartbeats - by José González,song_5,0.01666666666666667
gpt-4o-2024-08-06,553023,Sandstorm - by Darude,song_5,0.1
gpt-4o-2024-08-06,553023,Such Great Heights - by Iron & Wine,song_5,0.06666666666666667
gpt-4o-2024-08-06,553023,Thunderstruck - by AC/DC,song_5,0.0
gpt-4o-2024-08-06,560540,Bohemian Rhapsody - by Queen,song_5,0.4833333333333333
gpt-4o-2024-08-06,560540,Shape of You - by Ed Sheeran,song_5,0.23333333333333334
gpt-4o-2024-08-06,560540,Still D.R.E. - Instrumental - by Dr. Dre,song_5,0.3333333333333333
gpt-4o-2024-08-06,560540,The Next Episode - Instrumental - by Dr. Dre,song_5,0.08333333333333334
gpt-4o-2024-08-06,579339,Headstrong - by Trapt,song_5,0.016666666666666666
gpt-4o-2024-08-06,579339,Remedy - by Seether,song_5,-0.08333333333333334
gpt-4o-2024-08-06,579339,Shape of You - by Ed Sheeran,song_5,0.06666666666666667
gpt-4o-2024-08-06,579339,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.11666666666666665
gpt-4o-2024-08-06,602692,Danza Kuduro - by Don Omar,song_5,0.05
gpt-4o-2024-08-06,602692,El Perdón - by Nicky Jam,song_5,0.2333333333333333
gpt-4o-2024-08-06,602692,Rolling in the Deep - by Adele,song_5,0.11666666666666665
gpt-4o-2024-08-06,602692,Shape of You - by Ed Sheeran,song_5,0.19999999999999998
gpt-4o-2024-08-06,604424,Bohemian Rhapsody - by Queen,song_5,0.23333333333333334
gpt-4o-2024-08-06,604424,Obsesión - by Aventura,song_5,0.26666666666666666
gpt-4o-2024-08-06,604424,Propuesta Indecente - by Romeo Santos,song_5,0.04999999999999999
gpt-4o-2024-08-06,604424,Shape of You - by Ed Sheeran,song_5,0.1333333333333333
gpt-4o-2024-08-06,611405,Stolen Dance - by Milky Chance,song_5,0.03333333333333333
gpt-4o-2024-08-06,611405,Sweater Weather - by The Neighbourhood,song_5,-0.08333333333333334
gpt-4o-2024-08-06,611405,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,-0.11666666666666667
gpt-4o-2024-08-06,611405,WAP - by Cardi B ft. Megan Thee Stallion,song_5,0.2833333333333333
gpt-4o-2024-08-06,625525,Attention - by Charlie Puth,song_5,0.21666666666666667
gpt-4o-2024-08-06,625525,Bohemian Rhapsody - by Queen,song_5,0.3833333333333333
gpt-4o-2024-08-06,625525,Jolene - by Dolly Parton,song_5,0.3333333333333333
gpt-4o-2024-08-06,625525,rockstar - by Post Malone ft. 21 Savage,song_5,0.2833333333333333
gpt-4o-2024-08-06,645145,R U Mine? - by Arctic Monkeys,song_5,0.8833333333333332
gpt-4o-2024-08-06,645145,Shape of You - by Ed Sheeran,song_5,0.19999999999999998
gpt-4o-2024-08-06,645145,Take Me Out - by Franz Ferdinand,song_5,0.23333333333333334
gpt-4o-2024-08-06,645145,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.03333333333333333
gpt-4o-2024-08-06,648591,Electric Feel - by MGMT,song_5,0.15
gpt-4o-2024-08-06,648591,Gold on the Ceiling - by The Black Keys,song_5,0.39999999999999997
gpt-4o-2024-08-06,648591,My Heart Will Go On - by Celine Dion,song_5,0.18333333333333332
gpt-4o-2024-08-06,648591,Shape of You - by Ed Sheeran,song_5,0.1333333333333333
gpt-4o-2024-08-06,651504,Budapest - by George Ezra,song_5,0.03333333333333333
gpt-4o-2024-08-06,651504,Holocene - by Bon Iver,song_5,-0.11666666666666667
gpt-4o-2024-08-06,651504,Thunderstruck - by AC/DC,song_5,-0.06666666666666667
gpt-4o-2024-08-06,651504,Turn Down for What - by DJ Snake & Lil Jon,song_5,-0.08333333333333334
gpt-4o-2024-08-06,656595,Ain't Nobody - by Chaka Khan,song_5,0.01666666666666667
gpt-4o-2024-08-06,656595,Blinding Lights - by The Weeknd,song_5,0.0
gpt-4o-2024-08-06,656595,Never Too Much - by Luther Vandross,song_5,0.15
gpt-4o-2024-08-06,656595,Shape of You - by Ed Sheeran,song_5,-0.11666666666666665
gpt-4o-2024-08-06,659472,Blinding Lights - by The Weeknd,song_5,-0.016666666666666666
gpt-4o-2024-08-06,659472,Bohemian Rhapsody - by Queen,song_5,0.25
gpt-4o-2024-08-06,659472,Just Dance - by Lady Gaga,song_5,-0.05
gpt-4o-2024-08-06,659472,Party in the USA - by Miley Cyrus,song_5,-0.11666666666666667
gpt-4o-2024-08-06,689590,Dreams and Nightmares - by Meek Mill,song_5,0.11666666666666667
gpt-4o-2024-08-06,689590,Happy - by Pharrell Williams,song_5,0.06666666666666668
gpt-4o-2024-08-06,689590,Hustle Hard - by Ace Hood,song_5,0.15
gpt-4o-2024-08-06,689590,Shape of You - by Ed Sheeran,song_5,0.4666666666666667
gpt-4o-2024-08-06,693751,Feel It Still - by Portugal. The Man,song_5,0.11666666666666665
gpt-4o-2024-08-06,693751,Shut Up and Dance - by WALK THE MOON,song_5,0.3333333333333333
gpt-4o-2024-08-06,693751,Someone Like You - by Adele,song_5,0.23333333333333334
gpt-4o-2024-08-06,693751,The Sound of Silence - by Simon & Garfunkel,song_5,0.1
gpt-4o-2024-08-06,699107,Bohemian Rhapsody - by Queen,song_5,0.41666666666666663
gpt-4o-2024-08-06,699107,See You Again - by Wiz Khalifa ft. Charlie Puth,song_5,0.13333333333333333
gpt-4o-2024-08-06,699107,Stay - by Zedd & Alessia Cara,song_5,0.15
gpt-4o-2024-08-06,699107,Take Five - by The Dave Brubeck Quartet,song_5,0.26666666666666666
gpt-4o-2024-08-06,701065,Can't Stop the Feeling! - by Justin Timberlake,song_5,0.18333333333333332
gpt-4o-2024-08-06,701065,Someone Like You - by Adele,song_5,-0.11666666666666667
gpt-4o-2024-08-06,701065,The Sound of Silence - by Simon & Garfunkel,song_5,0.016666666666666666
gpt-4o-2024-08-06,701065,"Turn Down for What - by DJ Snake, Lil Jon",song_5,0.19999999999999998
gpt-4o-2024-08-06,727748,Clair de Lune - by Claude Debussy,song_5,0.2
gpt-4o-2024-08-06,727748,Fat Lip - by Sum 41,song_5,0.19999999999999998
gpt-4o-2024-08-06,727748,Someone Like You - by Adele,song_5,0.21666666666666667
gpt-4o-2024-08-06,727748,The Anthem - by Good Charlotte,song_5,0.6166666666666666
gpt-4o-2024-08-06,727909,Blinding Lights - by The Weeknd,song_5,0.3
gpt-4o-2024-08-06,727909,Fallen Angels - by Black Veil Brides,song_5,0.8333333333333333
gpt-4o-2024-08-06,727909,Shape of You - by Ed Sheeran,song_5,0.21666666666666667
gpt-4o-2024-08-06,727909,Sleepwalking - by Bring Me The Horizon,song_5,0.06666666666666665
gpt-4o-2024-08-06,750353,Clair de Lune - by Claude Debussy,song_5,0.15
gpt-4o-2024-08-06,750353,Gas Pedal - by Sage The Gemini feat. Iamsu!,song_5,0.19999999999999998
gpt-4o-2024-08-06,750353,Someone Like You - by Adele,song_5,0.03333333333333333
gpt-4o-2024-08-06,750353,Tell Me When to Go - by E-40 feat. Keak Da Sneak,song_5,0.31666666666666665
gpt-4o-2024-08-06,751832,Applause - by Lady Gaga,song_5,-0.13333333333333333
gpt-4o-2024-08-06,751832,"Blurred Lines - by Robin Thicke ft. T.I., Pharrell",song_5,0.16666666666666666
gpt-4o-2024-08-06,751832,Bohemian Rhapsody - by Queen,song_5,0.1
gpt-4o-2024-08-06,751832,Smells Like Teen Spirit - by Nirvana,song_5,0.15
gpt-4o-2024-08-06,755179,Castle on the Hill - by Ed Sheeran,song_5,0.09999999999999999
gpt-4o-2024-08-06,755179,HUMBLE. - by Kendrick Lamar,song_5,0.2833333333333333
gpt-4o-2024-08-06,755179,Mask Off - by Future,song_5,0.16666666666666666
gpt-4o-2024-08-06,755179,Shape of You - by Ed Sheeran,song_5,0.4833333333333333
gpt-4o-2024-08-06,783397,Holocene - by Bon Iver,song_5,-0.03333333333333333
gpt-4o-2024-08-06,783397,Party in the USA - by Miley Cyrus,song_5,0.18333333333333332
gpt-4o-2024-08-06,783397,Slow Burn - by Kacey Musgraves,song_5,0.03333333333333333
gpt-4o-2024-08-06,783397,Thunderstruck - by AC/DC,song_5,0.016666666666666666
gpt-4o-2024-08-06,808716,Bohemian Rhapsody - by Queen,song_5,-0.24999999999999997
gpt-4o-2024-08-06,808716,Broccoli (feat. Lil Yachty) - by DRAM,song_5,0.19999999999999998
gpt-4o-2024-08-06,808716,Clair de Lune - by Claude Debussy,song_5,0.31666666666666665
gpt-4o-2024-08-06,808716,Sunday Candy - by Donnie Trumpet & The Social Experiment,song_5,0.08333333333333331
gpt-4o-2024-08-06,828407,Happy - by Pharrell Williams,song_5,-0.15
gpt-4o-2024-08-06,828407,Shape of You - by Ed Sheeran,song_5,0.11666666666666664
gpt-4o-2024-08-06,828407,Somebody's Watching Me - by Rockwell,song_5,-0.016666666666666666
gpt-4o-2024-08-06,828407,This Is Halloween - by The Citizens of Halloween,song_5,0.0
gpt-4o-2024-08-06,833690,Bohemian Rhapsody - by Queen,song_5,0.23333333333333334
gpt-4o-2024-08-06,833690,Slide - by Calvin Harris,song_5,0.16666666666666666
gpt-4o-2024-08-06,833690,Someone Like You - by Adele,song_5,0.11666666666666667
gpt-4o-2024-08-06,833690,Unforgettable - by French Montana,song_5,0.21666666666666667
gpt-4o-2024-08-06,838431,Bohemian Rhapsody - by Queen,song_5,0.3
gpt-4o-2024-08-06,838431,Budapest - by George Ezra,song_5,0.7833333333333332
gpt-4o-2024-08-06,838431,Shut Up and Dance - by WALK THE MOON,song_5,0.0
gpt-4o-2024-08-06,838431,WAP - by Cardi B ft. Megan Thee Stallion,song_5,0.23333333333333334
gpt-4o-2024-08-06,858725,"Be Still, My Soul - by David Archuleta",song_5,-0.03333333333333334
gpt-4o-2024-08-06,858725,"Come, Thou Fount of Every Blessing - by Mack Wilberg",song_5,-0.11666666666666667
gpt-4o-2024-08-06,858725,Thunderstruck - by AC/DC,song_5,0.09999999999999999
