ranking,model,uid,recommendation
"[{'name': 'liked_book_1', 'value': 'On the Street Where You Live : A Novel - by Mary Higgins Clark'}, {'name': 'liked_book_2', 'value': ""Friday's Child - by Georgette Heyer""}, {'name': 'liked_book_3', 'value': 'Corinthian - by Georgette Heyer'}, {'name': 'disliked_book_1', 'value': 'In the Light of Sigma Draconis (A Woman of the Iron People, Part 1) - by Eleanor Arnason'}, {'name': 'disliked_book_2', 'value': 'Indigo Moon - by Patricia Rice'}, {'name': 'disliked_book_3', 'value': 'Lady Susan ; The Watsons ; Sanditon (Penguin English Library) - by Jane Austen'}]",mixtral-8x7b-32768,124233,The Sentimentalists - by Johanna Skibsrud
"[{'name': 'liked_book_1', 'value': 'Puppies in the Pantry (Animal Ark, Book 3) - by Ben M. Baglio'}, {'name': 'liked_book_2', 'value': ""Little Rabbit's Baby Brother (Gr. K-3) - by Fran Manushkin""}, {'name': 'liked_book_3', 'value': 'Freedom Train: The Story of Harriet Tubman - by Dorothy Sterling'}, {'name': 'disliked_book_1', 'value': 'Runaway Ralph - by Beverly Cleary'}, {'name': 'disliked_book_2', 'value': 'The New Kate (Sleepover Friends, No 26) - by Susan Saunders'}, {'name': 'disliked_book_3', 'value': 'Emily Imagination - by Beverly Cleary'}]",mixtral-8x7b-32768,125396,Animal Ark - by Ben M. Baglio
"[{'name': 'liked_book_3', 'value': 'Freedom Train: The Story of Harriet Tubman - by Dorothy Sterling'}, {'name': 'liked_book_1', 'value': 'Puppies in the Pantry (Animal Ark, Book 3) - by Ben M. Baglio'}, {'name': 'liked_book_2', 'value': ""Little Rabbit's Baby Brother (Gr. K-3) - by Fran Manushkin""}, {'name': 'disliked_book_1', 'value': 'Runaway Ralph - by Beverly Cleary'}, {'name': 'disliked_book_2', 'value': 'The New Kate (Sleepover Friends, No 26) - by Susan Saunders'}, {'name': 'disliked_book_3', 'value': 'Emily Imagination - by Beverly Cleary'}]",mixtral-8x7b-32768,125396,Harriet Tubman: The Road to Freedom - by Catherine Clinton
"[{'name': 'disliked_book_1', 'value': 'Runaway Ralph - by Beverly Cleary'}, {'name': 'disliked_book_3', 'value': 'Emily Imagination - by Beverly Cleary'}, {'name': 'liked_book_1', 'value': 'Puppies in the Pantry (Animal Ark, Book 3) - by Ben M. Baglio'}, {'name': 'liked_book_2', 'value': ""Little Rabbit's Baby Brother (Gr. K-3) - by Fran Manushkin""}, {'name': 'liked_book_3', 'value': 'Freedom Train: The Story of Harriet Tubman - by Dorothy Sterling'}, {'name': 'disliked_book_2', 'value': 'The New Kate (Sleepover Friends, No 26) - by Susan Saunders'}]",mixtral-8x7b-32768,125396,Ramona the Pest - by Beverly Cleary
"[{'name': 'disliked_book_1', 'value': 'Runaway Ralph - by Beverly Cleary'}, {'name': 'disliked_book_2', 'value': 'The New Kate (Sleepover Friends, No 26) - by Susan Saunders'}, {'name': 'liked_book_1', 'value': 'Puppies in the Pantry (Animal Ark, Book 3) - by Ben M. Baglio'}, {'name': 'liked_book_2', 'value': ""Little Rabbit's Baby Brother (Gr. K-3) - by Fran Manushkin""}, {'name': 'liked_book_3', 'value': 'Freedom Train: The Story of Harriet Tubman - by Dorothy Sterling'}, {'name': 'disliked_book_3', 'value': 'Emily Imagination - by Beverly Cleary'}]",mixtral-8x7b-32768,125396,The Baby-sitters Club #2: Claudia and the Phantom Phone Calls - by Ann M. Martin
"[{'name': 'liked_book_1', 'value': 'The Cat Who Had 14 Tales - by Lilian Jackson Braun'}, {'name': 'liked_book_2', 'value': 'Bard: The Odyssey of the Irish (Celtic World of Morgan Llywelyn) - by Morgan Llywelyn'}, {'name': 'liked_book_3', 'value': 'Harry Potter and the Chamber of Secrets (Book 2) - by J. K. Rowling'}, {'name': 'disliked_book_1', 'value': 'Vogue Knitting: The Ultimate Knitting Book - by Vogue Knitting Magazine'}, {'name': 'disliked_book_2', 'value': ""Casting the Circle: A Women's Book of Ritual - by Diane Stein""}, {'name': 'disliked_book_3', 'value': 'To Ride a Silver Broomstick: New Generation Witchcraft - by Silver Ravenwolf'}]",mixtral-8x7b-32768,126814,The Cat Who Played Brahms - by Lilian Jackson Braun
"[{'name': 'liked_book_2', 'value': 'Bard: The Odyssey of the Irish (Celtic World of Morgan Llywelyn) - by Morgan Llywelyn'}, {'name': 'liked_book_3', 'value': 'Harry Potter and the Chamber of Secrets (Book 2) - by J. K. Rowling'}, {'name': 'liked_book_1', 'value': 'The Cat Who Had 14 Tales - by Lilian Jackson Braun'}, {'name': 'disliked_book_1', 'value': 'Vogue Knitting: The Ultimate Knitting Book - by Vogue Knitting Magazine'}, {'name': 'disliked_book_2', 'value': ""Casting the Circle: A Women's Book of Ritual - by Diane Stein""}, {'name': 'disliked_book_3', 'value': 'To Ride a Silver Broomstick: New Generation Witchcraft - by Silver Ravenwolf'}]",mixtral-8x7b-32768,126814,The Irish Century: Parnell and the Politics of Power - by Morgan Llywelyn
"[{'name': 'disliked_book_2', 'value': ""Casting the Circle: A Women's Book of Ritual - by Diane Stein""}, {'name': 'disliked_book_3', 'value': 'To Ride a Silver Broomstick: New Generation Witchcraft - by Silver Ravenwolf'}, {'name': 'liked_book_1', 'value': 'The Cat Who Had 14 Tales - by Lilian Jackson Braun'}, {'name': 'liked_book_2', 'value': 'Bard: The Odyssey of the Irish (Celtic World of Morgan Llywelyn) - by Morgan Llywelyn'}, {'name': 'liked_book_3', 'value': 'Harry Potter and the Chamber of Secrets (Book 2) - by J. K. Rowling'}, {'name': 'disliked_book_1', 'value': 'Vogue Knitting: The Ultimate Knitting Book - by Vogue Knitting Magazine'}]",mixtral-8x7b-32768,126814,"The Modern Witchcraft Guide to Ritual, Spells & Magickal Living - by Deborah Lipp"
"[{'name': 'disliked_book_1', 'value': 'Vogue Knitting: The Ultimate Knitting Book - by Vogue Knitting Magazine'}, {'name': 'disliked_book_2', 'value': ""Casting the Circle: A Women's Book of Ritual - by Diane Stein""}, {'name': 'disliked_book_3', 'value': 'To Ride a Silver Broomstick: New Generation Witchcraft - by Silver Ravenwolf'}, {'name': 'liked_book_1', 'value': 'The Cat Who Had 14 Tales - by Lilian Jackson Braun'}, {'name': 'liked_book_2', 'value': 'Bard: The Odyssey of the Irish (Celtic World of Morgan Llywelyn) - by Morgan Llywelyn'}, {'name': 'liked_book_3', 'value': 'Harry Potter and the Chamber of Secrets (Book 2) - by J. K. Rowling'}]",mixtral-8x7b-32768,126814,"Vogue Knitting on the Go: 140 Patterns for Socks, Hats, Mittens & More - by Vogue Knitting Magazine"
"[{'name': 'disliked_book_2', 'value': 'Fish! A Remarkable Way to Boost Morale and Improve Results - by Stephen C. Lundin'}, {'name': 'liked_book_1', 'value': 'The Working Poor : Invisible in America - by DAVID K. SHIPLER'}, {'name': 'liked_book_2', 'value': 'La Doctora: The Journal of an American Doctor Practicing Medicine on the Amazon River - by Linnea Smith'}, {'name': 'liked_book_3', 'value': ""Couldn't Keep It to Myself : Testimonies from Our Imprisoned Sisters - by Wally Lamb""}, {'name': 'disliked_book_1', 'value': 'Summer of the Heart: Saving Alexandre - by Paul Adams'}, {'name': 'disliked_book_3', 'value': 'Read All About It!: Great Read-Aloud Stories, Poems, and Newspaper Pieces for Preteens and Teens - by Jim Trelease'}]",mixtral-8x7b-32768,127481,Fish! Tales: Real Stories to Help You Transform Your Workplace and Your Life - by Stephen C. Lundin
"[{'name': 'liked_book_1', 'value': 'The Working Poor : Invisible in America - by DAVID K. SHIPLER'}, {'name': 'liked_book_2', 'value': 'La Doctora: The Journal of an American Doctor Practicing Medicine on the Amazon River - by Linnea Smith'}, {'name': 'liked_book_3', 'value': ""Couldn't Keep It to Myself : Testimonies from Our Imprisoned Sisters - by Wally Lamb""}, {'name': 'disliked_book_1', 'value': 'Summer of the Heart: Saving Alexandre - by Paul Adams'}, {'name': 'disliked_book_2', 'value': 'Fish! A Remarkable Way to Boost Morale and Improve Results - by Stephen C. Lundin'}, {'name': 'disliked_book_3', 'value': 'Read All About It!: Great Read-Aloud Stories, Poems, and Newspaper Pieces for Preteens and Teens - by Jim Trelease'}]",mixtral-8x7b-32768,127481,Nickel and Dimed: On (Not) Getting By in America - by Barbara Ehrenreich
"[{'name': 'liked_book_1', 'value': 'The Working Poor : Invisible in America - by DAVID K. SHIPLER'}, {'name': 'liked_book_3', 'value': ""Couldn't Keep It to Myself : Testimonies from Our Imprisoned Sisters - by Wally Lamb""}, {'name': 'liked_book_2', 'value': 'La Doctora: The Journal of an American Doctor Practicing Medicine on the Amazon River - by Linnea Smith'}, {'name': 'disliked_book_2', 'value': 'Fish! A Remarkable Way to Boost Morale and Improve Results - by Stephen C. Lundin'}, {'name': 'disliked_book_1', 'value': 'Summer of the Heart: Saving Alexandre - by Paul Adams'}, {'name': 'disliked_book_3', 'value': 'Read All About It!: Great Read-Aloud Stories, Poems, and Newspaper Pieces for Preteens and Teens - by Jim Trelease'}]",mixtral-8x7b-32768,127481,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich - by Timothy Ferriss"
"[{'name': 'liked_book_1', 'value': 'The Working Poor : Invisible in America - by DAVID K. SHIPLER'}, {'name': 'liked_book_2', 'value': 'La Doctora: The Journal of an American Doctor Practicing Medicine on the Amazon River - by Linnea Smith'}, {'name': 'liked_book_3', 'value': ""Couldn't Keep It to Myself : Testimonies from Our Imprisoned Sisters - by Wally Lamb""}, {'name': 'disliked_book_1', 'value': 'Summer of the Heart: Saving Alexandre - by Paul Adams'}, {'name': 'disliked_book_2', 'value': 'Fish! A Remarkable Way to Boost Morale and Improve Results - by Stephen C. Lundin'}, {'name': 'disliked_book_3', 'value': 'Read All About It!: Great Read-Aloud Stories, Poems, and Newspaper Pieces for Preteens and Teens - by Jim Trelease'}]",mixtral-8x7b-32768,127481,The Spirit Catches You and You Fall Down - by Anne Fadiman
"[{'name': 'liked_book_1', 'value': ""Alaska's Wolf Man: The 1915-55 Wilderness Adventures of Frank Glaser - by Jim Rearden""}, {'name': 'liked_book_3', 'value': 'The Eyes of the Dragon - by Stephen King'}, {'name': 'disliked_book_1', 'value': 'Slow Waltz in Cedar Bend - by Robert James Waller'}, {'name': 'disliked_book_2', 'value': ""The Bonesetter's Daughter - by Amy Tan""}, {'name': 'liked_book_2', 'value': ""Jean's Way - by Derek Humphry""}, {'name': 'disliked_book_3', 'value': 'Skin and Other Stories (Now in Speak!) - by Roald Dahl'}]",mixtral-8x7b-32768,127914,Hatchet - by Gary Paulsen
"[{'name': 'disliked_book_1', 'value': 'Slow Waltz in Cedar Bend - by Robert James Waller'}, {'name': 'liked_book_1', 'value': ""Alaska's Wolf Man: The 1915-55 Wilderness Adventures of Frank Glaser - by Jim Rearden""}, {'name': 'liked_book_3', 'value': 'The Eyes of the Dragon - by Stephen King'}, {'name': 'liked_book_2', 'value': ""Jean's Way - by Derek Humphry""}, {'name': 'disliked_book_2', 'value': ""The Bonesetter's Daughter - by Amy Tan""}, {'name': 'disliked_book_3', 'value': 'Skin and Other Stories (Now in Speak!) - by Roald Dahl'}]",mixtral-8x7b-32768,127914,The Bridges of Madison County - by Robert James Waller
"[{'name': 'liked_book_1', 'value': ""Alaska's Wolf Man: The 1915-55 Wilderness Adventures of Frank Glaser""}, {'name': 'liked_book_3', 'value': 'The Eyes of the Dragon'}, {'name': 'liked_book_2', 'value': ""Jean's Way""}, {'name': 'disliked_book_1', 'value': 'Slow Waltz in Cedar Bend'}, {'name': 'disliked_book_2', 'value': ""The Bonesetter's Daughter""}, {'name': 'disliked_book_3', 'value': 'Skin and Other Stories (Now in Speak!)'}]",mixtral-8x7b-32768,127914,The Call of the Wild - by Jack London
"[{'name': 'disliked_book_2', 'value': ""The Bonesetter's Daughter - by Amy Tan""}, {'name': 'liked_book_1', 'value': ""Alaska's Wolf Man: The 1915-55 Wilderness Adventures of Frank Glaser - by Jim Rearden""}, {'name': 'liked_book_2', 'value': ""Jean's Way - by Derek Humphry""}, {'name': 'liked_book_3', 'value': 'The Eyes of the Dragon - by Stephen King'}, {'name': 'disliked_book_1', 'value': 'Slow Waltz in Cedar Bend - by Robert James Waller'}, {'name': 'disliked_book_3', 'value': 'Skin and Other Stories (Now in Speak!) - by Roald Dahl'}]",mixtral-8x7b-32768,127914,The Joy Luck Club - by Amy Tan
"[{'name': 'liked_book_1', 'value': 'Confidential Confessions, Book 1 - by Reiko Momochi'}, {'name': 'liked_book_2', 'value': ""White Oleander : A Novel (Oprah's Book Club) - by Janet Fitch""}, {'name': 'liked_book_3', 'value': 'The Secret Ingredient - by Jane Heller'}, {'name': 'disliked_book_1', 'value': 'The Last Time They Met : A Novel - by Anita Shreve'}, {'name': 'disliked_book_2', 'value': 'Q Is for Quarry - by Sue Grafton'}, {'name': 'disliked_book_3', 'value': 'The Rescue - by Nicholas Sparks'}]",mixtral-8x7b-32768,130157,Gone Girl - by Gillian Flynn
"[{'name': 'disliked_book_1', 'value': 'The Last Time They Met : A Novel - by Anita Shreve'}, {'name': 'liked_book_1', 'value': 'Confidential Confessions, Book 1 - by Reiko Momochi'}, {'name': 'liked_book_2', 'value': ""White Oleander : A Novel (Oprah's Book Club) - by Janet Fitch""}, {'name': 'liked_book_3', 'value': 'The Secret Ingredient - by Jane Heller'}, {'name': 'disliked_book_2', 'value': 'Q Is for Quarry - by Sue Grafton'}, {'name': 'disliked_book_3', 'value': 'The Rescue - by Nicholas Sparks'}]",mixtral-8x7b-32768,130157,Love Letters - by Anita Shreve
"[{'name': 'liked_book_1', 'value': 'Confidential Confessions, Book 1 - by Reiko Momochi'}, {'name': 'liked_book_2', 'value': ""White Oleander : A Novel (Oprah's Book Club) - by Janet Fitch""}, {'name': 'liked_book_3', 'value': 'The Secret Ingredient - by Jane Heller'}, {'name': 'disliked_book_1', 'value': 'The Last Time They Met : A Novel - by Anita Shreve'}, {'name': 'disliked_book_2', 'value': 'Q Is for Quarry - by Sue Grafton'}, {'name': 'disliked_book_3', 'value': 'The Rescue - by Nicholas Sparks'}]",mixtral-8x7b-32768,130157,The Girl on the Train - by Paula Hawkins
"[{'name': 'disliked_book_3', 'value': 'The Rescue - by Nicholas Sparks'}, {'name': 'liked_book_1', 'value': 'Confidential Confessions, Book 1 - by Reiko Momochi'}, {'name': 'liked_book_2', 'value': ""White Oleander : A Novel (Oprah's Book Club) - by Janet Fitch""}, {'name': 'liked_book_3', 'value': 'The Secret Ingredient - by Jane Heller'}, {'name': 'disliked_book_1', 'value': 'The Last Time They Met : A Novel - by Anita Shreve'}, {'name': 'disliked_book_2', 'value': 'Q Is for Quarry - by Sue Grafton'}]",mixtral-8x7b-32768,130157,The Lucky One - by Nicholas Sparks
"[{'name': 'liked_book_1', 'value': 'The Corrections - by Jonathan Franzen'}, {'name': 'liked_book_2', 'value': 'The Piano Tuner - by Daniel Mason'}, {'name': 'liked_book_3', 'value': 'Cold Mountain - by Charles Frazier'}, {'name': 'disliked_book_1', 'value': 'Blessings - by ANNA QUINDLEN'}, {'name': 'disliked_book_2', 'value': 'The Season of Lillian Dawes: A Novel - by Katherine Mosby'}, {'name': 'disliked_book_3', 'value': 'The River King - by Alice Hoffman'}]",mixtral-8x7b-32768,136193,Freedom - by Jonathan Franzen
"[{'name': 'disliked_book_3', 'value': 'The River King - by Alice Hoffman'}, {'name': 'liked_book_1', 'value': 'The Corrections - by Jonathan Franzen'}, {'name': 'liked_book_2', 'value': 'The Piano Tuner - by Daniel Mason'}, {'name': 'liked_book_3', 'value': 'Cold Mountain - by Charles Frazier'}, {'name': 'disliked_book_1', 'value': 'Blessings - by ANNA QUINDLEN'}, {'name': 'disliked_book_2', 'value': 'The Season of Lillian Dawes: A Novel - by Katherine Mosby'}]",mixtral-8x7b-32768,136193,Here on Earth - by Alice Hoffman
"[{'name': 'disliked_book_1', 'value': 'Blessings - by ANNA QUINDLEN'}, {'name': 'liked_book_1', 'value': 'The Corrections - by Jonathan Franzen'}, {'name': 'liked_book_2', 'value': 'The Piano Tuner - by Daniel Mason'}, {'name': 'liked_book_3', 'value': 'Cold Mountain - by Charles Frazier'}, {'name': 'disliked_book_2', 'value': 'The Season of Lillian Dawes: A Novel - by Katherine Mosby'}, {'name': 'disliked_book_3', 'value': 'The River King - by Alice Hoffman'}]",mixtral-8x7b-32768,136193,One True Thing - by Anna Quindlen
"[{'name': 'liked_book_2', 'value': 'The Piano Tuner - by Daniel Mason'}, {'name': 'liked_book_1', 'value': 'The Corrections - by Jonathan Franzen'}, {'name': 'liked_book_3', 'value': 'Cold Mountain - by Charles Frazier'}, {'name': 'disliked_book_1', 'value': 'Blessings - by ANNA QUINDLEN'}, {'name': 'disliked_book_2', 'value': 'The Season of Lillian Dawes: A Novel - by Katherine Mosby'}, {'name': 'disliked_book_3', 'value': 'The River King - by Alice Hoffman'}]",mixtral-8x7b-32768,136193,The Farther Shore - by Daniel Mason
"[{'name': 'liked_book_2', 'value': 'Andorra: PiÃ?Â¨ce en douze tableaux - by Max Frisch'}, {'name': 'liked_book_1', 'value': 'The Trial - by Franz Kafka'}, {'name': 'liked_book_3', 'value': 'Brother of Sleep - by Robert Schneider'}, {'name': 'disliked_book_1', 'value': ""Deedlit's Tale: Choices (Record of Lodoss War) - by Ryo Mizuno""}, {'name': 'disliked_book_2', 'value': 'Bin ich schÃ?Â¶n? - by Doris DÃ?Â¶rrie'}, {'name': 'disliked_book_3', 'value': ""Deutschland: A Winter's Tale : Bilingual Edition - by Heinrich Heine""}]",mixtral-8x7b-32768,137803,Homo Faber - by Max Frisch
"[{'name': 'liked_book_1', 'value': 'The Trial - by Franz Kafka'}, {'name': 'liked_book_2', 'value': 'Andorra: PiÃ?Â¨ce en douze tableaux - by Max Frisch'}, {'name': 'liked_book_3', 'value': 'Brother of Sleep - by Robert Schneider'}, {'name': 'disliked_book_1', 'value': ""Deedlit's Tale: Choices (Record of Lodoss War) - by Ryo Mizuno""}, {'name': 'disliked_book_2', 'value': 'Bin ich schÃ?Â¶n? - by Doris DÃ?Â¶rrie'}, {'name': 'disliked_book_3', 'value': ""Deutschland: A Winter's Tale : Bilingual Edition - by Heinrich Heine""}]",mixtral-8x7b-32768,137803,Love Virtually - by Daniela Katzenberger
"[{'name': 'liked_book_1', 'value': 'The Trial - by Franz Kafka'}, {'name': 'liked_book_2', 'value': 'Andorra: PiÃ?Â¨ce en douze tableaux - by Max Frisch'}, {'name': 'liked_book_3', 'value': 'Brother of Sleep - by Robert Schneider'}, {'name': 'disliked_book_1', 'value': ""Deedlit's Tale: Choices (Record of Lodoss War) - by Ryo Mizuno""}, {'name': 'disliked_book_2', 'value': 'Bin ich schÃ?Â¶n? - by Doris DÃ?Â¶rrie'}, {'name': 'disliked_book_3', 'value': ""Deutschland: A Winter's Tale : Bilingual Edition - by Heinrich Heine""}]",mixtral-8x7b-32768,137803,The Castle - by Franz Kafka
